Measured Depth m,Weight on Bit kkgf,Average Rotary Speed rpm,Mud Flow In L/min,UCS,Rate of Penetration m/h
3228.9,8.9,254.2,2077.2,64.77868635,29.5
3229,8.9,254.2,2077.2,63.72913371,29.5
3229.2,9,253.72,2077.2,62.53470757,29.4
3229.3,9,253.72,2077.2,61.23595729,29.4
3229.4,9.6,253.72,2077.2,60.32748988,29.5
3229.5,9.6,253.72,2077.2,59.8425008,29.5
3229.5,9.7,253.72,2077.2,59.75092651,29.5
3229.6,9.7,254.18,2077.2,60.470167,29.5
3229.7,9.9,254.18,2077.2,61.41142565,29.4
3229.8,9.9,254.18,2077.2,62.60572509,29.4
3229.8,9.7,254.18,2077.2,64.1633602,29.5
3229.9,9.7,254.17,2077.2,65.80299043,29.5
3230,9.7,254.17,2077.2,67.47518275,29.5
3230,9.1,254.87,2077.2,68.81550644,29.5
3230.1,9.1,254.87,2077.2,70.00803184,29.5
3230.1,9.1,254.69,2077.2,71.07907822,29.6
3230.2,9.1,254.69,2077.2,71.9387149,29.6
3230.3,9.1,253.55,2077.2,72.6794986,29.7
3230.4,9.1,253.55,2077.2,73.2396901,29.7
3230.4,8.8,253.55,2077.2,73.49077438,29.7
3230.5,8.8,254.89,2077.2,73.42410116,29.7
3230.6,8.7,254.89,2077.2,72.9573025,29.7
3230.7,8.7,254.89,2077.2,71.71776396,29.7
3230.7,8.3,254.89,2077.2,70.15990708,29.7
3230.8,8.3,253.95,2077.2,68.32091771,29.7
3230.9,8.3,253.95,2077.2,66.2272965,29.7
3231,8.3,252.69,2077.2,64.11828533,29.7
3231.1,8.3,254.05,2077.2,62.41208322,29.7
3231.2,8.3,254.05,2077.2,61.25236686,29.7
3231.2,8.6,254.05,2077.2,60.52141129,29.7
3231.3,8.6,253,2077.2,60.71357905,29.7
3231.3,9.1,253,2077.2,61.51386811,29.7
3231.4,9.1,254.44,2077.2,62.74954289,29.7
3231.5,9.1,254.86,2077.2,64.01468876,29.7
3231.6,9.1,254.86,2077.2,64.94095306,29.7
3231.6,9.3,254.86,2077.2,65.69016689,29.7
3231.7,9.3,254.09,2077.2,66.21262554,29.7
3231.8,9.3,254.09,2077.2,66.81429808,29.7
3231.8,9.4,254.93,2077.2,67.51652916,29.7
3231.9,9.4,254.93,2077.2,68.27469553,29.7
3231.9,8.9,254.93,2077.2,68.78726596,29.7
3232,8.9,254.93,2077.2,68.98922763,29.7
3232.1,8.7,253.95,2077.2,69.20260395,29.7
3232.2,8.7,254.74,2077.2,69.31287102,29.7
3232.3,8.2,254.74,2077.2,69.32230589,29.7
3232.4,8.2,254.74,2077.2,69.71779715,29.7
3232.4,9,254.74,2077.2,70.13089033,29.7
3232.5,9,254.74,2077.2,70.3149303,29.7
3232.6,9.2,254.74,2077.2,70.55378412,29.7
3232.7,9.2,253.98,2077.2,70.77386506,29.7
3232.7,9,253.98,2077.2,70.96579093,29.7
3232.8,9,253.98,2077.2,71.09847551,29.7
3232.9,8.8,253.98,2077.2,71.22847573,29.7
3233,8.8,253.98,2077.2,71.24198348,29.7
3233.1,8.8,254.25,2077.2,71.16843275,29.7
3233.2,8.8,254.25,2077.2,71.20800914,29.7
3233.2,9.2,254,2077.2,71.59675411,29.7
3233.3,9.2,254,2077.2,72.13599226,29.7
3233.3,9.4,254,2077.2,72.64963195,29.7
3233.4,9.4,254,2077.2,73.19561759,29.7
3233.5,9.4,254,2077.2,73.70025867,29.7
3233.5,9.5,254.44,2077.2,74.2590205,29.7
3233.6,9.5,254.44,2077.2,75.07244282,29.7
3233.6,9.8,254.44,2077.2,76.015178,29.6
3233.7,9.8,254.44,2077.2,77.15582866,29.6
3233.8,9.9,254.44,2077.2,78.34702394,29.6
3233.9,9.9,255,2077.2,78.88535954,29.6
3233.9,10.1,255,2077.2,78.85031928,29.6
3234,10.1,255,2077.2,78.59857506,29.6
3234.1,10.1,255,2077.2,78.41047998,29.4
3234.2,10.1,255,2077.2,78.35957813,29.4
3234.3,9.7,255,2077.2,78.72915021,29.3
3234.4,9.4,255,2077.2,78.37413154,29.6
3234.5,9.4,254.26,2077.2,77.09146221,29.6
3234.5,8.8,254.26,2077.2,74.93451682,29.7
3234.7,8.8,254.26,2077.2,71.6264627,29.7
3234.8,8.8,254.04,2077.2,66.5981188,29.7
3234.9,8.6,254.04,2077.2,69.96021359,29.7
3235,8.6,254.04,2077.2,73.84226077,29.7
3235,8.7,254.04,2077.2,76.43640914,29.7
3235.1,8.7,254.04,2077.2,78.35097451,29.7
3235.1,8.5,254.04,2077.2,79.09912437,29.7
3235.2,8.5,254.04,2077.2,78.59599295,29.7
3235.3,8.5,254.22,2077.2,77.83774019,29.7
3235.3,8.3,254.22,2077.2,76.8729619,29.7
3235.4,8.3,254.22,2077.2,76.42239139,29.7
3235.5,8.4,254.67,2077.2,75.64533578,29.6
3235.6,8.4,254.67,2077.2,75.08543878,29.6
3235.6,8.8,254.67,2077.2,74.70630818,29.6
3235.7,8.8,254.67,2077.2,74.23856726,29.6
3235.8,9.4,254.42,2077.2,73.80421091,29.7
3235.9,9.8,254.42,2077.2,73.56021425,29.6
3236,9.8,254.42,2077.2,73.76832573,29.6
3236.1,9.6,254.42,2077.2,74.20518479,29.5
3236.2,9.5,254.49,2077.2,74.593289,29.5
3236.3,9.5,254.49,2077.2,75.18502264,29.5
3236.4,9.5,254.25,2077.2,75.54804184,29.5
3236.4,8.6,254.25,2077.2,75.52104854,25.2
3236.5,8.3,254.77,2077.2,75.56993101,20.7
3236.6,8.3,254.77,2077.2,75.56411883,20.7
3236.7,8.3,254,2077.2,75.46677213,20.7
3236.7,8.3,254,2077.2,75.55660504,19.7
3236.8,8.3,254,2077.2,75.71881623,19.7
3236.8,8.7,254,2077.2,75.64772409,19.7
3236.9,8.7,254,2077.2,75.78471528,19.7
3237,8.8,254,2077.2,76.18636861,19.7
3237.1,8.8,254,2077.2,76.79902178,19.7
3237.1,8.4,254.35,2077.2,77.9386277,19.7
3237.2,8.4,254.35,2077.2,79.20497493,19.7
3237.3,8.4,253.59,2077.2,80.87945885,19.7
3237.3,8.5,253.59,2077.2,82.54373826,19.7
3237.4,8.5,253.59,2077.2,84.19976047,19.7
3237.4,8.8,253.59,2077.2,85.68150632,19.7
3237.5,8.8,253.59,2077.2,87.11045126,19.7
3237.6,8.8,253.78,2077.2,88.14633436,19.7
3237.6,8.7,253.78,2077.2,88.94567659,19.7
3237.7,8.7,253.78,2077.2,89.55474271,19.7
3237.8,8.8,253.78,2077.2,89.80122749,19.7
3237.9,9.2,253.78,2077.2,90.00708974,19.7
3238,9.2,254.64,2077.2,90.20244988,19.7
3238.1,9.2,254.64,2077.2,90.69396895,19.7
3238.2,9.2,254.15,2077.2,91.2263478,19.7
3238.2,9.3,254.15,2077.2,91.83029669,19.7
3238.3,9.3,254.15,2077.2,92.70354565,19.7
3238.4,9.1,254.23,2077.2,93.426276,19.7
3238.5,9.1,254.23,2077.2,94.16098983,19.7
3238.5,9,254.23,2077.2,94.53487172,19.7
3238.6,9,254.23,2077.2,94.86055927,19.7
3238.7,8.4,254.94,2077.2,94.92317838,19.7
3238.8,8.4,255,2077.2,94.93095854,19.7
3238.8,7.9,255,2077.2,94.66134367,19.7
3238.9,7.9,255,2077.2,94.37618287,19.7
3239,8.4,255,2077.2,93.64481321,19.7
3239.1,8.4,255,2077.2,92.94275266,19.7
3239.1,8.5,255,2077.2,92.26586608,19.7
3239.2,8.5,254.2,2077.2,91.66186354,19.7
3239.3,8.3,254.2,2077.2,91.15134866,19.7
3239.4,8.3,254.51,2077.2,90.75672503,19.7
3239.5,8.3,254.51,2077.2,90.3156984,19.7
3239.6,8.3,254.51,2077.2,89.8877466,19.7
3239.7,8.3,254.47,2077.2,89.39285699,19.7
3239.7,8.8,254.47,2077.2,88.91819253,19.7
3239.8,8.8,253.95,2077.2,88.31977763,19.7
3239.9,8.8,253.95,2077.2,87.72159772,19.7
3239.9,8.4,253.59,2077.2,87.10282802,19.7
3240,8.4,253.59,2077.2,86.51413144,19.7
3240,8.1,254.84,2077.2,85.66341756,19.7
3240.1,8.1,254,2077.2,84.71001343,19.7
3240.2,8.1,254,2077.2,83.70670702,19.7
3240.2,7.8,254,2077.2,82.54144529,19.7
3240.3,7.8,254,2077.2,81.40518456,19.7
3240.3,8.1,254,2077.2,80.25262732,19.7
3240.4,8.1,254,2077.2,79.19053868,19.7
3240.5,8.8,254,2077.2,78.3715285,19.7
3240.6,8.8,254,2077.2,77.77506,19.7
3240.6,8.9,254.22,2077.2,77.565738,19.7
3240.7,8.9,254.22,2077.2,77.29282738,19.7
3240.8,8.9,254.22,2077.2,77.09036936,19.7
3240.8,9.1,253.29,2077.2,76.93890475,19.7
3240.9,9.1,253.29,2077.2,76.79849291,19.7
3240.9,8.9,253.29,2077.2,76.72586992,19.7
3241,8.9,254,2077.2,76.6387641,19.7
3241.1,8.9,254,2077.2,76.58168563,19.7
3241.1,8.7,254,2077.2,76.4935682,19.7
3241.2,8.7,254.45,2077.2,75.91690361,19.7
3241.2,9.2,254.18,2077.2,75.33628282,19.7
3241.3,9.2,254.18,2077.2,74.80247847,19.7
3241.4,9.2,252.29,2077.2,73.73487318,19.7
3241.4,9.1,254,2077.2,72.68882512,19.7
3241.5,9.1,254,2077.2,71.62158116,19.7
3241.6,9.1,254,2077.2,70.09552951,19.7
3241.7,9,254.09,2077.2,68.60913367,19.7
3241.8,9,254.09,2077.2,67.39746113,19.7
3241.9,9,254.09,2077.2,66.31445092,19.7
3242,9,254.09,2077.2,65.11923256,19.7
3242,8.8,254.09,2077.2,63.57325949,19.7
3242.1,8.8,253.47,2077.2,62.17282036,19.7
3242.2,8.8,254.75,2077.2,60.9082774,19.7
3242.3,8.8,254.75,2077.2,59.84144336,19.7
3242.3,9.3,255,2077.2,59.19608451,19.7
3242.4,9.3,255,2077.2,58.8443328,19.7
3242.5,9.2,255,2077.2,58.98694041,19.7
3242.6,9.2,253.6,2077.2,59.49843004,19.7
3242.6,8.9,254.4,2077.2,60.20262287,19.7
3242.7,8.9,254.4,2077.2,61.24507374,19.7
3242.8,8.4,253.98,2077.2,62.40199422,19.7
3242.9,8.4,253.98,2077.2,63.60373764,19.7
3242.9,7.9,253.98,2077.2,64.59556553,19.7
3243,7.9,253.07,2077.2,65.23350841,19.7
3243.1,7.9,253.07,2077.2,65.62658026,19.7
3243.1,8,254.04,2077.2,65.9392612,20.3
3243.2,8,254.04,2077.2,65.75988027,20.3
3243.2,8.3,254.04,2077.2,65.21086232,20.8
3243.3,8.3,254.04,2077.2,64.21872339,20.8
3243.4,8.4,254.49,2077.2,63.18366857,20.8
3243.5,8.4,254.49,2077.2,62.12287491,20.8
3243.5,8.8,254.49,2077.2,61.23824368,20.8
3243.6,8.8,254.44,2077.2,60.58669709,20.8
3243.7,8.8,254.44,2077.2,60.18964022,20.8
3243.7,9,254.44,2077.2,60.18283442,20.8
3243.8,9,254.45,2077.2,60.30572714,20.8
3243.8,8.9,254.45,2077.2,60.56532157,20.8
3243.9,8.9,254.2,2077.2,60.81797388,20.8
3244,8.9,254.38,2077.2,60.96744184,20.8
3244,9.1,254.38,2077.2,60.95429362,20.8
3244.1,9.1,254.38,2077.2,60.67409574,20.8
3244.1,9,254.38,2077.2,60.38866714,20.8
3244.2,9,254.38,2077.2,60.1813783,20.8
3244.3,9,254.11,2077.2,60.13569774,20.8
3244.3,8.9,254.11,2077.2,60.27421577,20.8
3244.4,8.9,254.11,2077.2,60.80549846,20.8
3244.4,9,254.33,2077.2,60.83856286,20.8
3244.5,9,254.33,2077.2,60.66926154,20.8
3244.6,9,254.33,2077.2,60.36812,20.8
3244.7,8.3,254.33,2077.2,59.82024343,20.8
3244.8,8.8,254.55,2077.2,59.29832706,20.8
3244.9,8.8,254.55,2077.2,59.29482001,20.8
3244.9,7.9,254.55,2077.2,59.27108839,20.8
3245,7.9,254.55,2077.2,59.25183523,20.8
3245.1,8.1,253.47,2077.2,59.39854192,20.8
3245.2,8.1,252.33,2077.2,59.25183523,20.8
3245.2,7.2,254.31,2077.2,58.97843036,20.8
3245.3,7.2,254.49,2077.2,59.0744701,20.8
3245.4,7.5,254.49,2077.2,59.09979621,20.8
3245.5,7.5,254.49,2077.2,59.06472781,20.8
3245.5,7,254.49,2077.2,59.08615976,20.8
3245.6,7,254.27,2077.2,58.9828601,20.8
3245.7,7,254.27,2077.2,58.76426267,20.8
3245.7,6.8,254.18,2077.2,58.86188959,20.8
3245.8,6.8,254.18,2077.2,59.07351751,20.8
3245.8,6.7,254.18,2077.2,59.41687506,20.8
3245.9,6.7,254,2077.2,59.8589308,20.8
3246,6.6,254,2077.2,60.24960532,20.8
3246.1,6.6,254,2077.2,60.5707237,20.8
3246.1,6.8,254,2077.2,60.82658013,20.8
3246.2,6.8,254.49,2077.2,61.05896359,20.8
3246.3,6.8,254.49,2077.2,61.2662061,20.8
3246.4,6.3,254.57,2077.2,61.23598692,20.8
3246.4,6.9,254.57,2077.2,61.01688549,20.8
3246.5,6.9,254.57,2077.2,60.49694047,20.8
3246.6,6.9,254.57,2077.2,59.94165397,20.8
3246.6,6.5,254.57,2077.2,59.57703871,20.8
3246.7,7.2,254.57,2077.2,59.70212944,20.8
3246.8,7.2,254.76,2077.2,59.5121965,20.8
3246.9,7.2,254.76,2077.2,59.15327118,20.8
3246.9,7,254.76,2077.2,58.60488194,20.8
3247,7,254.64,2077.2,57.91910754,20.8
3247,7.4,254.64,2077.2,57.21000618,20.8
3247.1,7.4,254.64,2077.2,56.51143487,20.8
3247.2,7.8,254.64,2077.2,56.04274493,20.8
3247.3,7.8,254.64,2077.2,55.84428836,20.8
3247.3,8.1,254.13,2077.2,56.39725801,20.8
3247.4,8.1,254.13,2077.2,57.15617014,20.8
3247.5,8.2,254.13,2077.2,58.0957819,20.8
3247.6,8.2,254.26,2077.2,59.98364329,20.8
3247.6,8,254.26,2077.2,61.96100056,20.8
3247.7,8,254.26,2077.2,64.25977004,20.8
3247.8,8,254.26,2077.2,67.35470502,20.8
3247.8,8.6,254.26,2077.2,70.07818285,20.8
3247.9,8.6,254.26,2077.2,72.27436607,20.8
3247.9,8.9,254.26,2077.2,73.66325017,20.8
3248,8.9,254.22,2077.2,74.85932221,20.8
3248.1,8.9,254.22,2077.2,75.56905978,20.8
3248.1,9.1,254.22,2077.2,75.9127075,20.8
3248.2,9.1,254.41,2077.2,76.26332968,20.8
3248.3,8.6,254.41,2077.2,76.6530945,20.8
3248.4,8.6,254.41,2077.2,77.2529044,20.8
3248.4,8.9,254.41,2077.2,77.81515943,20.8
3248.5,8.9,254.41,2077.2,78.22199451,20.8
3248.6,8.9,254.41,2077.2,78.4745869,20.8
3248.7,8.4,254.67,2077.2,78.48524699,20.8
3248.8,8.4,254.67,2077.2,77.96630442,20.8
3248.9,8.4,254.67,2077.2,77.30605759,20.8
3248.9,8.8,254.67,2077.2,76.43871644,20.8
3249,8.8,254.67,2077.2,75.02890472,20.8
3249,8.2,254.53,2077.2,73.38835303,20.8
3249.1,8.2,254.29,2077.2,71.52622049,20.8
3249.2,8.2,254.29,2077.2,69.20100851,20.8
3249.2,8.8,254.29,2077.2,67.08383113,20.8
3249.3,8.8,254.29,2077.2,65.07770537,20.8
3249.3,8.3,254.29,2077.2,63.35936389,20.5
3249.4,8.3,254.29,2077.2,61.50632177,20.5
3249.5,8,254.29,2077.2,59.77194168,20.1
3249.6,8,254.29,2077.2,58.97864354,20.1
3249.6,8.5,254.29,2077.2,58.04640834,19.9
3249.7,8.5,254.29,2077.2,57.15151682,19.9
3249.8,8.5,254.7,2077.2,57.84849686,19.9
3249.8,8.4,254.7,2077.2,58.48049255,19.9
3249.9,8.4,254.7,2077.2,59.02277177,19.9
3249.9,8.2,254.7,2077.2,59.03638376,19.9
3250,8.2,254.7,2077.2,59.28472096,19.9
3250.1,8.2,254.76,2077.2,59.74276605,19.9
3250.1,7.7,254.76,2077.2,60.58624623,19.9
3250.2,7.7,254.76,2077.2,61.2014933,19.9
3250.2,7.8,254.76,2077.2,61.53108028,19.9
3250.3,7.8,254.76,2077.2,61.51331879,19.9
3250.4,7.8,254.5,2077.2,61.33762879,19.9
3250.4,8,254.5,2077.2,60.98163811,19.9
3250.5,8,254.5,2077.2,60.78879803,19.9
3250.5,7.8,254.5,2077.2,60.74943458,19.9
3250.6,7.8,254.5,2077.2,60.93049037,19.9
3250.7,7.4,254.47,2077.2,60.89641034,19.9
3250.8,7.4,254.47,2077.2,60.6698309,19.9
3250.8,8,254.47,2077.2,60.14904646,19.9
3250.9,8,254,2077.2,59.51261511,19.9
3251,8,254,2077.2,58.9926093,19.9
3251.1,8,254,2077.2,58.74328514,19.9
3251.1,7.8,254,2077.2,58.65089833,19.9
3251.2,7.8,254,2077.2,58.65202995,19.9
3251.3,7.8,254.54,2077.2,58.77156874,19.9
3251.3,7.6,254.54,2077.2,58.65326589,19.9
3251.4,7.6,254.54,2077.2,58.54076854,19.9
3251.5,7.8,254.54,2077.2,58.96060709,19.9
3251.6,7.8,254.54,2077.2,59.288733,19.9
3251.6,7.9,254.8,2077.2,59.53434566,19.9
3251.7,7.9,254.8,2077.2,59.67056476,19.9
3251.8,7.9,254.8,2077.2,59.8342151,19.9
3251.8,7.7,254.8,2077.2,59.99943589,19.9
3251.9,7.7,254.36,2077.2,59.80246612,19.9
3251.9,7.1,254.36,2077.2,59.4921112,19.9
3252,7.1,254.36,2077.2,59.06926845,19.9
3252.1,7.1,254.69,2077.2,58.18684909,19.9
3252.1,7.5,254.69,2077.2,57.30552962,19.9
3252.2,7.6,254.69,2077.2,56.42011365,19.9
3252.3,7.6,254.69,2077.2,56.02146626,19.9
3252.4,6.9,254.66,2077.2,55.68633724,19.9
3252.5,6.9,253.65,2077.2,55.62475229,19.9
3252.5,7.1,253.65,2077.2,55.35979396,19.9
3252.6,7.1,253.65,2077.2,55.40972536,19.9
3252.7,7.1,253.65,2077.2,55.92871553,19.9
3252.8,7.2,253.65,2077.2,56.83052994,19.9
3252.9,7.2,254.67,2077.2,58.12276424,19.9
3253,7.2,254.35,2077.2,59.85746425,19.9
3253,6.9,254.35,2077.2,61.04315493,19.9
3253.1,6.9,254.35,2077.2,62.2691537,19.9
3253.2,6.9,254.35,2077.2,63.74635142,19.9
3253.3,6.8,254.43,2077.2,64.91268063,19.9
3253.4,6.8,254.43,2077.2,66.01571682,19.9
3253.4,6.4,254.43,2077.2,67.13768563,19.9
3253.5,6.4,254.43,2077.2,67.76723255,19.9
3253.6,6.4,254.89,2077.2,68.19674185,19.9
3253.6,6.5,254.89,2077.2,68.2220779,19.9
3253.7,6.5,254.89,2077.2,68.05323878,19.9
3253.7,6.7,254.89,2077.2,67.76964807,19.9
3253.8,6.7,254.32,2077.2,67.41049408,19.9
3253.9,6.7,254.32,2077.2,67.03105826,19.9
3253.9,6.6,254.66,2077.2,66.63126775,19.9
3254,6.5,254.66,2077.2,66.03809248,19.9
3254.1,6.5,254.66,2077.2,65.4309537,19.9
3254.2,6.5,254.66,2077.2,64.76926439,19.9
3254.3,6.7,254,2077.2,63.77300895,19.9
3254.4,6.7,254,2077.2,62.76616863,19.9
3254.5,6.7,254,2077.2,61.73928357,19.9
3254.6,6.7,254,2077.2,60.50834834,19.9
3254.7,6.7,254.57,2077.2,59.52466642,19.9
3254.8,6.7,254.57,2077.2,58.75766627,19.9
3254.9,6.6,254.57,2077.2,58.30680696,19.9
3255,6.7,253.79,2077.2,57.91933632,19.9
3255.1,6.7,253.79,2077.2,57.59509634,19.9
3255.2,6.9,253.79,2077.2,57.14569009,19.9
3255.3,6.9,253.79,2077.2,56.71449386,19.9
3255.3,7.5,254.3,2077.2,56.30080755,19.9
3255.4,7.5,254.3,2077.2,56.15840528,19.9
3255.4,7.7,254.3,2077.2,56.21043812,19.9
3255.5,7.7,254.3,2077.2,56.52105236,19.9
3255.6,7.7,254.3,2077.2,57.00700416,19.9
3255.6,8,254.3,2077.2,57.46907586,19.9
3255.7,8,254,2077.2,57.79168135,19.9
3255.7,8.8,254,2077.2,58.10988335,19.9
3255.8,8.8,254.33,2077.2,58.3943719,19.9
3255.9,9.1,254.33,2077.2,58.55298644,19.9
3256,9.1,254.33,2077.2,58.96763202,19.9
3256.1,9.1,254.32,2077.2,59.46384478,19.9
3256.2,9.1,254.32,2077.2,59.98793071,19.9
3256.2,9.2,254.32,2077.2,60.38113042,19.9
3256.3,9.2,254.34,2077.2,60.71756852,19.9
3256.3,9.5,254.34,2077.2,61.02675989,19.9
3256.4,9.5,254.34,2077.2,61.31040294,19.9
3256.5,9.5,254.34,2077.2,61.62139872,19.9
3256.5,9.1,254.34,2077.2,62.22364987,19.9
3256.6,9.1,254,2077.2,62.92243181,19.9
3256.6,8.1,254,2077.2,63.70234532,19.9
3256.7,8.1,254,2077.2,64.61837765,19.9
3256.8,8.1,254.67,2077.2,65.39277458,19.9
3256.9,8.1,254.67,2077.2,66.07407417,19.9
3257,8.3,254.67,2077.2,66.74047267,19.9
3257.1,7.7,257.37,2077.2,67.2030497,19.9
3257.2,7.7,257.37,2077.2,67.45831368,19.9
3257.2,7.6,257.37,2077.2,67.67382863,19.9
3257.3,7.6,257.37,2077.2,67.98560824,19.9
3257.4,7.6,257.37,2077.2,68.44644901,19.9
3257.4,7.8,257.37,2077.2,68.93204884,19.9
3257.5,7.8,257.43,2077.2,69.53942009,19.9
3257.6,7.8,257.43,2077.2,70.23323658,19.9
3257.7,7.8,257.43,2077.2,70.44287639,19.9
3257.7,7.4,257.43,2077.2,70.60706146,19.9
3257.8,7.4,257.43,2077.2,70.87688453,19.9
3257.9,7.7,257.43,2077.2,70.89468881,19.9
3258,7.7,257.43,2077.2,70.88511355,19.9
3258,7.6,257.59,2077.2,70.92483665,19.9
3258.1,7.6,257.59,2077.2,70.71275801,19.9
3258.2,7.6,257.59,2077.2,70.38141032,19.9
3258.3,7.6,257.59,2077.2,69.99916621,19.9
3258.4,7.6,257.59,2077.2,69.42604109,19.9
3258.5,7.3,257.72,2077.2,68.79147257,19.9
3258.6,7.3,257.72,2077.2,68.15760968,19.9
3258.6,7,257.72,2077.2,67.30638133,19.9
3258.7,7,257.72,2077.2,66.42446524,19.9
3258.8,7,257.72,2077.2,66.00517846,19.9
3258.8,6.4,257.48,2077.2,65.46050258,19.9
3258.9,6.4,257.48,2077.2,64.8915681,19.9
3259,6.4,257.48,2077.2,64.524416,19.9
3259.1,6.3,257.48,2077.2,64.38570359,19.9
3259.2,6.3,257.48,2077.2,64.40927276,19.9
3259.2,6.5,257.48,2077.2,64.96169202,19.9
3259.3,6.5,257.55,2077.2,65.23775191,19.9
3259.4,6.5,257.55,2077.2,65.30926826,19.9
3259.4,6.6,257.52,2077.2,65.27958248,19.9
3259.5,6.6,257.52,2077.2,65.4429579,19.9
3259.6,6.6,257.52,2077.2,65.76893934,19.9
3259.7,6.8,257.52,2077.2,65.85837399,19.9
3259.8,6.8,257.52,2077.2,65.96062058,19.9
3259.8,7.3,257.52,2077.2,66.0340162,19.9
3259.9,7.3,257.52,2077.2,65.68500748,19.9
3260,7.3,257.52,2077.2,65.25753802,19.9
3260.1,7.3,257.53,2077.2,64.78551398,19.9
3260.2,7.6,257.53,2077.2,64.47501625,19.9
3260.3,7.6,257.53,2077.2,64.39224977,19.9
3260.3,7.7,257.53,2077.2,64.64593204,19.9
3260.4,7.7,257.53,2077.2,65.10661344,19.9
3260.4,7.8,257.53,2077.2,65.43864917,19.8
3260.5,7.8,257.53,2077.2,65.47495032,19.8
3260.6,7.8,257.72,2077.2,65.59786026,19.8
3260.6,8.1,257.72,2077.2,65.6815688,19.8
3260.7,8.1,257.72,2077.2,65.5575482,19.8
3260.8,8.2,257.72,2077.2,65.39739686,19.8
3260.9,8.2,257.72,2077.2,65.16105463,19.8
3260.9,8.5,257.83,2077.2,64.78312721,19.9
3261,8.5,257.83,2077.2,64.54844178,19.9
3261.1,8.3,257.83,2077.2,64.46766801,19.9
3261.2,8.3,257.35,2077.2,64.80144771,19.9
3261.2,6.6,257.35,2077.2,65.20411657,8.4
3261.3,6.6,257.35,2077.2,65.59322919,8.4
3261.4,4.4,254.3,2077.2,65.84170135,3.7
3261.5,4.4,254.3,2077.2,66.19993079,3.7
3261.5,6.1,254.3,2077.2,66.6857548,4.7
3261.6,6.1,252.31,2077.2,67.41001085,4.7
3261.7,7,252.31,2077.2,67.94884314,15.1
3261.8,7.2,252.31,2077.2,68.27602958,17.3
3261.9,7.2,252.31,2077.2,68.44523078,17.3
3262,7.3,252.31,2077.2,68.49408827,19.7
3262.1,7.3,252.31,2077.2,68.42004598,19.7
3262.1,7.9,253.54,2077.2,68.26758733,19.6
3262.2,7.9,253.54,2077.2,67.89437106,19.6
3262.3,8.1,255.32,2077.2,67.25503989,19.7
3262.4,8.1,255.32,2077.2,67.00717921,19.7
3262.4,7.9,255.32,2077.2,66.87905214,19.7
3262.5,7.9,255.32,2077.2,66.7798123,19.7
3262.6,7.9,255.32,2077.2,66.27836051,19.7
3262.6,7.5,256.36,2077.2,65.71606168,19.7
3262.7,7.5,273.48,2077.2,65.17284806,19.7
3262.7,8,273.48,2077.2,64.94718489,19.7
3262.8,8,273.48,2077.2,64.71492789,19.7
3262.9,8,273.48,2077.2,64.32537544,19.7
3262.9,8.3,273.48,2077.2,63.83747724,19.7
3263,8.3,273.48,2077.2,63.25541009,19.7
3263,8.1,273.48,2077.2,62.46595365,19.7
3263.1,8.1,277.68,2077.2,61.53861429,19.7
3263.2,8.1,277.68,2077.2,60.65525946,19.7
3263.2,8.4,277.68,2077.2,60.10589107,19.7
3263.3,8.4,277.68,2077.2,59.45845096,19.7
3263.3,8.6,277.68,2077.2,58.85807981,19.6
3263.4,8.6,277.68,2077.2,58.83261867,19.6
3263.5,8.6,277.68,2077.2,59.20299131,19.6
3263.5,8.1,277.68,2077.2,59.83715314,19.7
3263.6,8.1,277.64,2077.2,60.69513043,19.7
3263.7,8.1,277.64,2077.2,61.34461798,19.7
3263.8,8.1,277.64,2077.2,61.88906637,19.7
3263.8,8.8,277.64,2077.2,62.85810467,19.7
3263.9,8.8,277.64,2077.2,63.57153646,19.7
3264,8.5,277.64,2077.2,64.05842222,19.7
3264.1,8.5,277.64,2077.2,64.78741446,19.7
3264.1,7.9,277.27,2077.2,65.29019912,19.7
3264.2,7.9,277.27,2077.2,65.47883433,19.7
3264.3,5.4,277.27,2077.2,66.35989138,6.8
3264.4,5.4,277.27,2077.2,67.50854618,6.8
3264.4,6.7,277.27,2077.2,69.06814025,6.8
3264.5,6.7,277.27,2077.2,70.39822588,6.8
3264.6,7.4,277.42,2077.2,71.60141001,19.7
3264.7,7.4,277.42,2077.2,72.63711754,19.7
3264.7,8,277.42,2077.2,73.03885132,19.7
3264.8,8,277.42,2077.2,73.28679245,19.7
3264.9,8,277.42,2077.2,73.32105341,19.7
3265,7.8,277.42,2077.2,73.06896011,19.7
3265,7,277.42,2077.2,72.7424185,19.7
3265.1,7,277.42,2077.2,72.47846411,19.7
3265.2,7,277.42,2077.2,72.22650133,19.7
3265.2,7.4,277.45,2077.2,71.86626167,19.7
3265.3,7.4,277.45,2077.2,71.21406643,19.7
3265.4,7.4,277.45,2077.2,70.58027366,19.7
3265.5,7.4,277.45,2077.2,70.01026236,19.7
3265.5,7.2,277.19,2077.2,69.44239488,19.7
3265.6,7.2,277.19,2077.2,69.08037201,19.7
3265.7,7.2,277.19,2077.2,68.78801634,19.7
3265.8,7.2,277,2077.2,68.57868111,19.7
3265.8,7.6,277,2077.2,68.24873595,19.7
3265.9,7.6,277,2077.2,67.8370061,19.7
3266,8,277,2077.2,67.06574094,19.7
3266.1,7.4,275.28,2077.2,66.184224,19.7
3266.2,7.4,275.28,2077.2,65.22432067,19.7
